barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
246557,null,2484,J. M. Kunzer,A.R. Franck,USA,Polk Co.,Poaceae,Paspalum,null,null,47236,null,null,null,TRUE,72,null,urvillei,Steud.,null,North America,9/3/2008,"Ca. 1.25 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 6 km NNE of the FL 471 and US 98 junction.",null,"Wet, ruderal area.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.05305556,W,28.30166667,N,https://cdn.plantatlas.org/img/specimens/USF/246557.jpg
227186,null,2349,M. T. Strong,,USA,Sumter Co.,Passifloraceae,Passiflora,null,null,84286,null,null,null,TRUE,3464,null,incarnata,L.,null,North America,5/22/2000,"NW side of FL 44, 1.6 km W of junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it) and 9.6 km W of Wildwood.",null,Disturbed area bordering longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Flower,Bud,null,null,null,Petals lavender.,null,null,null,null,FALSE,null,-82.038974,W,28.865264,N,https://cdn.plantatlas.org/img/specimens/USF/227186.jpg
293811,null,960,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale",USA,Polk Co.,Passifloraceae,Passiflora,null,null,166533,null,null,null,TRUE,2080,null,suberosa,L.,null,North America,6/29/1962,Withlacoochee River.,2016,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/293811.jpg
10311,null,6994,G. R. Cooley,"R.J. Eaton, D.B. Ward",USA,Levy Co.,Passifloraceae,Passiflora,null,null,84253,null,null,null,TRUE,2080,null,suberosa,L.,null,North America,9/16/1959,Island off the mouth of Withlacoochee River.,15-Dec-00,null,Fruit,null,null,null,null,Vine; fruit spherical.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/10311.jpg
10257,null,6951,G. R. Cooley,"R.J. Eaton, D.B. Ward",USA,Levy Co.,Apocynaceae,Pattalias,null,null,27462,null,null,null,TRUE,3168,null,palustris,Pursh,Fishbein,North America,9/16/1959,On offshore island at mouth of the Withlacoochee River.,24-May-17,On Forestiera.,Flower,null,null,null,null,"Vine, twining; has latex.",null,null,null,null,FALSE,null,-82.823055,W,29.031521,N,https://cdn.plantatlas.org/img/specimens/USF/10257.jpg
48092,null,25475,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Malvaceae,Pavonia,null,null,25751,null,null,null,TRUE,894,null,spinifex,L.,Cav.,North America,10/21/1962,"Withlacoochee River, E of Pineola.",null,"Limestone formations. Remnants of ancient fern grottoes and primary hammock associations with notably large trees. Quercus, Ulmus, and Carya spp. Over outcrops; [Taxodium] distichum in marshy borders.",Flower,null,null,null,null,Local.,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/48092.jpg
48091,null,25475,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Malvaceae,Pavonia,null,null,25752,null,null,null,TRUE,894,null,spinifex,L.,Cav.,North America,10/21/1962,"Withlacoochee River, E of Pineola.",null,"Limestone formations. Remnants of ancient fern grottoes and primary hammock associations with notably large trees. Quercus, Ulmus, and Carya spp. Over outcrops; [Taxodium] distichum in marshy borders.",Fruit,null,null,null,null,Local.,null,null,null,null,FALSE,null,-82.272868,W,28.688879,N,https://cdn.plantatlas.org/img/specimens/USF/48091.jpg
199439,null,s.n.,T. F. Rochow,,USA,Citrus Co.,Malvaceae,Pavonia,null,null,25746,null,null,null,TRUE,894,null,spinifex,L.,Cav.,North America,7/23/1989,"Adjacent to Withlacoochee River. T19S, R21E, Sec's 27-29, 32-34.",null,On limestone outcrop along floodplain.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Flying Eagle Ranch,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/199439.jpg
228353,null,535,J. H. Scudder,,USA,Sumter Co.,Polypodiaceae,Pecluma,null,null,20992,null,null,null,TRUE,2367,null,dispersa,A. M. Evans,M. G. Price,North America,12/4/1981,Contact USF Herbarium if additional information is required,Dec-07,null,Fertile,null,null,null,null,"Plant growing on outside of fence near tumbled down shack, more plants inside the fence.",null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/228353.jpg
55964,null,26470,O. K. Lakela,,USA,Sumter Co.,Polypodiaceae,Pecluma,null,null,21000,null,null,null,TRUE,2367,null,dispersa,A. M. Evans,M. G. Price,North America,9/21/1963,Contact USF Herbarium if additional information is required,Apr-87,Hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,null,null,null,null,null,Sterile plants in limestone crevices and on tree trunks.,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/55964.jpg
48047,null,25463,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Polypodiaceae,Pecluma,null,null,20995,null,null,null,TRUE,2367,null,dispersa,A. M. Evans,M. G. Price,North America,10/21/1962,Contact USF Herbarium if additional information is required,Apr-87,"Shady rock hollows in limestone formations, in remnants of ancient fern grottoes and primary hammock association of notably large trees; Quercus, Ulmus, and Carya spp. over outcrops, Distichum [Taxodium distichum ?] in marshy borders.",Fertile,null,null,null,null,null,Frequent,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/48047.jpg
120700,null,2126,P. Genelle,G. Fleming,USA,Pasco Co.,Polypodiaceae,Pecluma,null,null,21003,null,null,null,TRUE,2367,null,dispersa,A. M. Evans,M. G. Price,North America,6/14/1975,Contact USF Herbarium if additional information is required,Apr-87,"On rotting log, full shade, damp soil.",null,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/120700.jpg
43148,null,8216,G. R. Cooley,R.J. Eaton,USA,Hernando Co.,Polypodiaceae,Pecluma,null,null,20972,null,null,null,TRUE,3382,null,plumula,Humb. & Bonpl. ex Willd.,M. G. Price,North America,5/1/1961,Contact USF Herbarium if additional information is required,Apr-87,"Magnolia - live oak hammoc with Osmanthus, Liquidambar, Ulmus floridana [U. americana], Callicarpa, Morinda royoc [??; not present in this county], Serenoa, etc.",null,null,null,null,null,Epiphytic on trunks and branches of live oak [Quercus virginiana].,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/43148.jpg
162072,null,448,G. Robinson,,USA,Sumter Co.,Polypodiaceae,Pecluma,null,null,20962,null,null,null,TRUE,3382,null,plumula,Humb. & Bonpl. ex Willd.,M. G. Price,North America,11/12/1981,Contact USF Herbarium if additional information is required,Apr-87,Low hardwood forest.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/162072.jpg
55967,null,26450,O. K. Lakela,,USA,Sumter Co.,Polypodiaceae,Pecluma,null,null,20936,bourgeauana,E. Fourn.,A. R. Sm.,TRUE,2777,var.,ptilota,Kunze,M. G. Price,North America,9/21/1963,Contact USF Herbarium if additional information is required,Apr-08,Sabal palmetto hammock of interspersed flat limestone outcrops with overhead of magnificent oak association; ferns frequent in understory.,Fertile,null,null,null,null,Over stumps.,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/55967.jpg
227189,null,2348,M. T. Strong,,USA,Sumter Co.,Fabaceae,Pediomelum,null,null,3910,null,null,null,TRUE,3794,null,canescens,Michx.,Rydb.,North America,5/22/2000,"NW side of FL 44, 1.6 km W of its junction with FL 475, ca. 9 km ENE of the Withlacoochee River (where FL 44 crosses it) and 9.6 km W of Wildwood.",2000,Longleaf pine [Pinus palustris] - turkey oak [Quercus laevis] sandhills.,Immature Fruit,Fruit,null,null,null,null,null,null,null,null,FALSE,null,-82.038974,W,28.865264,N,https://cdn.plantatlas.org/img/specimens/USF/227189.jpg
283970,null,s.n.,E. Williamson,,USA,Sumter Co.,Pteridaceae,Pellaea,null,null,126131,null,null,null,TRUE,4072,null,viridis,Forssk.,Prantl,North America,10/23/2015,"From intersection of Durden Road and Coit Road travel E 1.6 mi. on Coit Road, walk ca. 245 ft. N to site; plants are ca. 295 ft. E of Withlacoochee River.  T23S, R22E, Sec. 20.",null,"Hydric hammock on moist soils; with Oplismenus spp., Nephrolepis cordifolia, and Mitchella repens, in shade under Quercus spp. and Magnolia grandiflora.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.13638889,W,28.46472222,N,https://cdn.plantatlas.org/img/specimens/USF/283970.jpg
55377,null,25776,O. K. Lakela,,USA,Citrus Co.,Plantaginaceae,Penstemon,null,null,65430,null,null,null,TRUE,2503,null,australis,Small,null,North America,4/13/1963,Off FL 491.,null,"Open oak forest, with Juniperus and Ilex, over outcrops of pink limestone.",Flower,null,null,null,null,"Few dispersed in shallow, dry soil.",null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/55377.jpg
296962,null,7321,M. Gilbert,,USA,Polk Co.,Plantaginaceae,Penstemon,null,null,193418,null,null,null,TRUE,2353,null,multiflorus,Benth.,Chapm.,North America,9/7/1968,Withlacoochee River.,2017,null,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/296962.jpg
232023,null,2781,M. T. Strong,,USA,Citrus Co.,Plantaginaceae,Penstemon,null,null,65107,null,null,null,TRUE,2353,null,multiflorus,Benth.,Chapm. ex Small,North America,8/26/2001,"0.2-0.6 km S of FL 480, 2.5 km E of FL 491, 13 km SW of Jumeau and 10 km NE of Bailey Hill.",null,Along sand road in longleaf pine [Pinus palustris] sandhills.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.3,W,28.7167,N,https://cdn.plantatlas.org/img/specimens/USF/232023.jpg
105110,null,1871,P. Genelle,G. Fleming,USA,Citrus Co.,Plantaginaceae,Penstemon,null,null,65114,null,null,null,TRUE,2353,null,multiflorus,Benth.,Chapm. ex Small,North America,5/27/1973,"Citrus section, TR 20.",null,"Pine - oak area, in open sun; sand soil.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105110.jpg
239120,null,19749,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Plantaginaceae,Penstemon,null,null,65239,null,null,null,TRUE,2353,null,multiflorus,Benth.,Chapm. ex Small,North America,6/29/1992,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,Immature Fruit,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/239120.jpg
120710,null,2129,P. Genelle,G. Fleming,USA,Pasco Co.,Rubiaceae,Pentodon,null,null,10558,null,null,null,TRUE,699,null,pentandrus,Schumach. & Thonn.,Vatke,North America,6/14/1975,Richloam section.,null,Cypress [Taxodium] swamp in muck soil.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/120710.jpg
7641,null,57187,R. K. Godfrey,,USA,Sumter Co.,Rubiaceae,Pentodon,null,null,10566,null,null,null,TRUE,699,null,pentandrus,Schumach. & Thonn.,Vatke,North America,7/12/1958,"Along the Withlacoochee River, E of Inverness.",1977,Borders of marsh.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/7641.jpg
214543,null,487,C. vanHoek,"S. Petty, J. Buckner",USA,Sumter Co.,Piperaceae,Peperomia,null,null,21440,null,null,null,TRUE,959,null,humilis,A. Dietr.,null,North America,9/22/1995,Contact USF Herbarium if additional information is required,null,Moist hammocks underlain with limestone.,Fertile,null,null,null,null,"Epiphytic on mature Quercus virginiana; divided colonies present from tree bases include radiating woody feeder roots, areas above major branching, and on anterior surfaces of large branches beneath the main canopy.",null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/214543.jpg
59905,null,s.n.,J. A. Lassiter,R. Lassiter,USA,Citrus Co.,Piperaceae,Peperomia,null,null,21441,null,null,null,TRUE,959,null,humilis,A. Dietr.,null,North America,1/1/1963,Contact USF Herbarium if additional information is required,Feb-90,Primeval hammock.,Fertile,null,null,null,null,Epiphytic on very large live oak [Quercus virginiana].,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/59905.jpg
48017,null,25446,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Piperaceae,Peperomia,null,null,21442,null,null,null,TRUE,959,null,humilis,A. Dietr.,null,North America,10/21/1962,Contact USF Herbarium if additional information is required,Feb-90,"Mossy covered rock in limestone formations; remnants of ancient fern grottoes and primary hammock association of notably large trees; Quercus, Ulmus, and Carya spp. over outcrops, Distichum [Taxodium distichum?] in marshy borders.",null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/48017.jpg
241873,null,13080,B. F. Hansen,,USA,Sumter Co.,Lauraceae,Persea,null,null,59818,borbonia,null,null,TRUE,3592,var.,borbonia,L.,Spreng.,North America,11/9/2005,"Ca. 1.5 mi. N of Croom. T22S, R21E, Sec. 5, NE¼.",null,Sandhill.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,W,28.5833,N,https://cdn.plantatlas.org/img/specimens/USF/241873.jpg
83020,null,9204,C. E. Wood,"K.A. Wilson, G.R. Cooley",USA,Levy Co.,Lauraceae,Persea,null,null,59846,borbonia,null,null,TRUE,3592,var.,borbonia,L.,Spreng.,North America,5/4/1959,"Jones Creek, Withlacoochee Bay, WNW of Yankeetown. T16S, R16E, Sec. 31, NW ¼.",Jan-74,"Low limestone island in salt marsh; with Sabal, Juniperus, Persea, Yucca, etc.",Flower,null,null,null,null,"Leaves coriaceous, very shiny above, paler beneath and slightly glaucous; small tree to 10–15 ft. tall.",null,null,null,null,FALSE,null,-82.823055,W,29.031521,N,https://cdn.plantatlas.org/img/specimens/USF/83020.jpg
55419,null,25936,O. K. Lakela,"J.A. Lassiter, R. Lassiter",USA,Citrus Co.,Lauraceae,Persea,null,null,59814,borbonia,null,null,TRUE,3592,var.,borbonia,L.,Spreng.,North America,5/6/1963,"Trail End Hammock, near Withlacoochee River; E of Floral City.",Jan-74,null,Flower,null,null,null,null,"Tree to 30 ft. tall, in early anthesis. Frequent.",null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/55419.jpg
27391,null,8027,G. R. Cooley,"A.S. Pease, O. Lakela",USA,Sumter Co.,Polygonaceae,Persicaria,null,null,9992,null,null,null,TRUE,3909,null,hydropiperoides,Michx.,Small,North America,4/5/1961,Withlacoochee Development Project.,Mar-16,Floor of longleaf pine [Pinus palustris] forest.,Flower,null,null,null,null,Flowers pink in bud to white in full flower.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/27391.jpg
105097,null,1860,P. Genelle,G. Fleming,USA,Hernando Co.,Polygonaceae,Persicaria,null,null,9907,null,null,null,TRUE,3909,null,hydropiperoides,Michx.,Small,North America,5/20/1973,Yankee Swamp.,Mar-16,Cypress [Taxodium] bog.,null,Flower,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/105097.jpg
167164,null,52587,D. S. Correll,H.B. Correll,USA,Hernando Co.,Polygonaceae,Persicaria,null,null,63921,null,null,null,TRUE,3871,null,punctata,Elliott,Small,North America,9/20/1981,"Off of old FL 50, just E of the Withlacoochee River.",Mar-16,In cypress [Taxodium sp.] swamp.,Fertile,null,null,null,null,Rampant plant.,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/167164.jpg
12998,null,6935,G. R. Cooley,"D.B. Ward, R.J. Eaton",USA,Levy Co.,Polygonaceae,Persicaria,null,null,64137,null,null,null,TRUE,3871,null,punctata,Elliott,Small,North America,9/16/1959,"Yankeetown, Withlacoochee River.",Mar-16,Bank of river.,Fertile,null,null,null,null,"Tepals white; achenes shing [shining?], 3-sided.",null,null,null,null,FALSE,null,-82.823055,W,29.031521,N,https://cdn.plantatlas.org/img/specimens/USF/12998.jpg
263784,null,4104,L. Baltzell,,USA,Pasco Co.,Polygonaceae,Persicaria,null,null,78848,null,null,null,TRUE,3871,null,punctata,Elliott,Small,North America,6/11/1972,"Along the Withlacoochee River; FL 471, 17 mi. S of Tarrytown, at the Polk County line.",Mar-16,Low open bank.,Fertile,null,null,null,null,Plants 30 in. tall; flowers white.,null,null,null,null,FALSE,null,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/263784.jpg
8369,null,57178,R. K. Godfrey,null,USA,Sumter Co.,Polygonaceae,Persicaria,null,null,64102,null,null,null,TRUE,3871,null,punctata,Elliott,Small,North America,7/12/1958,"Along the Withlacoochee River, E of Inverness.",Mar-16,Swampy woodland.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/8369.jpg
259770,null,26412,O. K. Lakela,,USA,Citrus Co.,Polygonaceae,Persicaria,null,null,63754,null,null,null,TRUE,2606,null,setacea,Baldwin,Small,North America,9/17/1963,"Withlacoochee River at Pineola, E of Floral City.",Mar-16,Swampy river shore adjacent to fern grottoes.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.2667,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/259770.jpg
48087,null,25453,O. K. Lakela,"J.S. Allen, G.R. Cooley, R. Lassiter, J.A. Lassiter",USA,Citrus Co.,Petiveriaceae,Petiveria,null,null,73402,null,null,null,TRUE,2822,null,alliacea,L.,null,North America,10/21/1962,"Withlacoochee River, E of Pineola.",1981,"Shallow soil over rock; limestone formations, remnants of ancient fern grottoes and primary hammock association of notably large trees, Quercus, Ulmus and Carya spp. over outcrops; Distichum in marshy borders.",Fertile,null,null,null,null,"Achene spines reflexed, sepals ivory.",null,null,null,null,FALSE,null,-82.2667,W,28.6833,N,https://cdn.plantatlas.org/img/specimens/USF/48087.jpg
161037,null,348,G. Robinson,,USA,Sumter Co.,Poaceae,Phanopyrum,null,null,46656,null,null,null,TRUE,2643,null,gymnocarpon,Elliott,Nash,North America,9/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown. T23S, R23E, Sec. 9, NW¼.",1988,Cypress [Taxodium] slough.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,W,28.55,N,https://cdn.plantatlas.org/img/specimens/USF/161037.jpg
246531,null,2494,J. M. Kunzer,"A. Bard, J. Stout, A. Franck",USA,Polk Co.,Poaceae,Phanopyrum,null,null,46642,null,null,null,TRUE,2643,null,gymnocarpon,Elliott,Nash,North America,9/3/2008,"Ca. 4.3 km SE of the FL 471 bridge over the Withlacoochee River, ca. 5 km NE of the FL 471 and US 98 junction.",null,Open Taxodium swamp.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.02472222,W,28.28611111,N,https://cdn.plantatlas.org/img/specimens/USF/246531.jpg
255502,null,2728,C. vanHoek,"C. Werner, V. Morris",USA,Sumter Co.,Poaceae,Pharus,null,null,54062,null,null,null,TRUE,3384,null,lappulaceus,Aubl.,null,North America,10/1/2010,Contact USF Herbarium if additional information is required,null,"Rocky hammock; in association with Pavonia spinifex, Smallanthus uvedalia, and Dicliptera brachiata.",Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/255502.jpg
205365,null,293,C. vanHoek,S. Petty,USA,Hernando Co.,Polypodiaceae,Phlebodium,null,null,97116,null,null,null,TRUE,3613,null,aureum,L.,J. Sm.,North America,7/17/1992,"Ca. 0.25 mi. N of Tucker Hill Tower; Withlacoochee State Forest. T22S, R20E, Sec. 3, SW¼.",null,Moist soil bordering a creek.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Croom Widlife Management Area,-82.227588,W,28.587772,N,https://cdn.plantatlas.org/img/specimens/USF/205365.jpg
10294,null,7249,G. R. Cooley,"J.D. Ray, Jr.",USA,Hernando Co.,Polypodiaceae,Phlebodium,null,null,97054,null,null,null,TRUE,3613,null,aureum,L.,J. Sm.,North America,1/6/1960,Upper floodplain of Withlacoochee River at Istachatta.,Mar-87,On decaying stump.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.27759,W,28.659991,N,https://cdn.plantatlas.org/img/specimens/USF/10294.jpg
161624,null,441,G. Robinson,,USA,Sumter Co.,Polypodiaceae,Phlebodium,null,null,97107,null,null,null,TRUE,3613,null,aureum,L.,J. Sm.,North America,9/9/1981,"Along Little Withlacoochee River, ca. 5 mi. SE of Tarrytown and 2.25 mi. E of Sumter County line. T23S, R23E, Sec. 9, NW¼.",Mar-87,Cypress [Taxodium] slough.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.054526,W,28.554997,N,https://cdn.plantatlas.org/img/specimens/USF/161624.jpg
253165,null,2592,J. M. Kunzer,"G. Dauphin, C. Eckert",USA,Polk Co.,Polypodiaceae,Phlebodium,null,null,96966,null,null,null,TRUE,3613,null,aureum,L.,J. Sm.,North America,9/26/2008,"Ca. 4.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 3.9 km NNE of junction FL 471 and US 98.",null,On Sabal palmetto; mesic hammock.,Fertile,null,null,null,null,Epiphyte.,null,null,null,null,FALSE,Colt Creek State Park,-82.03166667,W,28.27611111,N,https://cdn.plantatlas.org/img/specimens/USF/253165.jpg
120699,null,2106,P. Genelle,G. Fleming,USA,Pasco Co.,Polypodiaceae,Phlebodium,null,null,96933,null,null,null,TRUE,3613,null,aureum,L.,J. Sm.,North America,6/14/1975,Richloam section.,Mar-87,On Taxodium.,Fertile,null,null,null,null,Epiphytic.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.172029,W,28.465832,N,https://cdn.plantatlas.org/img/specimens/USF/120699.jpg
104650,null,1715,P. Genelle,G. Fleming,USA,Citrus Co.,Polemoniaceae,Phlox,null,null,69508,null,null,null,TRUE,362,null,drummondii,Hook.,null,North America,4/15/1973,FL 480 and FL 491.,1983,"Roadside ditch, sandy, full sun.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104650.jpg
104731,null,1758,P. Genelle,G. Fleming,USA,Hernando Co.,Polemoniaceae,Phlox,null,null,69534,null,null,null,TRUE,362,null,drummondii,Hook.,null,North America,4/22/1973,Croom Road.,1983,Full sun in a dry sandy area at edge of road.,Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,W,28.587772,N,https://cdn.plantatlas.org/img/specimens/USF/104731.jpg
231463,null,2776,M. T. Strong,,USA,Citrus Co.,Polemoniaceae,Phlox,null,null,69618,null,null,null,TRUE,3487,null,pilosa,L.,null,North America,8/26/2001,"0.2 - 0.6 km S of FL 480; 2.5 km E of FL 491; 13 km SW of Jumeau, and 10 km NE of Bailey Hill.",Apr-02,Along sand road in longleaf pine [Pinus palustris] sandhills.,Flower,Fruit,null,null,null,Corollas light purple.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.3,W,28.7167,N,https://cdn.plantatlas.org/img/specimens/USF/231463.jpg
120510,null,2163,G. Fleming,P. Genelle,USA,Sumter Co.,Asteraceae,Phoebanthus,null,null,37201,null,null,null,TRUE,2316,null,grandiflorus,Torr. & A. Gray,S. F. Blake,North America,6/28/1975,Cabbage Head Road.,null,Wet pinelands.,Flower,Immature Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/120510.jpg
228776,null,19730,S. L. Orzell,E. L. Bridges,USA,Citrus Co.,Asteraceae,Phoebanthus,null,null,37153,null,null,null,TRUE,2316,null,grandiflorus,Torr. & A. Gray,S. F. Blake,North America,6/29/1992,"E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Lakeland (Typic Quartzipsamments) soils.,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/228776.jpg
228158,null,19780,S. L. Orzell,E.L. Bridges,USA,Sumter Co.,Asteraceae,Phoebanthus,null,null,37252,null,null,null,TRUE,2316,null,grandiflorus,Torr. & A. Gray,S. F. Blake,North America,6/29/1992,"N side of Center Grade Road, ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec. 29, NW¼.",null,Dry-mesic sandy pine flatwoods.,Flower,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,W,28.45833333,N,https://cdn.plantatlas.org/img/specimens/USF/228158.jpg
105078,null,1842,P. Genelle,G. Fleming,USA,Hernando Co.,Verbenaceae,Phyla,null,null,10639,null,null,null,TRUE,3520,null,nodiflora,L.,Greene,North America,5/20/1973,"Richloam section, Tower Road.",1984,Shaded wet loam.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,W,28.5,N,https://cdn.plantatlas.org/img/specimens/USF/105078.jpg
8408,null,57180,R. K. Godfrey,,USA,Sumter Co.,Verbenaceae,Phyla,null,null,10676,null,null,null,TRUE,3520,null,nodiflora,L.,Greene,North America,7/13/1958,"Along the Withlacoochee River, E of Inverness.",1958,Borders of swampy woodland.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/8408.jpg
211090,null,401,C. vanHoek,,USA,Citrus Co.,Phyllanthaceae,Phyllanthus,null,null,28868,caroliniensis,null,null,TRUE,3286,subsp.,caroliniensis,Walter,null,North America,8/12/1994,"S of C-480, E of TR13, Citrus Wildlife Management Area.  T21S, R19E, Sec. 32.",2009,Rocky hardwood hammock.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/211090.jpg
